"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Berrios Vasquez S.I.; Hermosilla Monckton P.A.; Leiva Muñoz D.I.; Allende H.","Berrios Vasquez, Sebastian Ignacio (60017102300); Hermosilla Monckton, Pamela Alejandra (59713778800); Leiva Muñoz, Dante Ivan (60017824000); Allende, Hector (22333831700)","60017102300; 59713778800; 60017824000; 22333831700","Zero-Day Threat Mitigation via Deep Learning in Cloud Environments","2025","Applied Sciences (Switzerland)","15","14","7885","","","1","10.3390/app15147885","https://www.scopus.com/pages/publications/105011867542?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105011867542"
"Maureira A.; Zapata M.; Olave J.; Jeison D.; Wong L.-S.; Panico A.; Hernández P.; Cisternas L.A.; Rivas M.","Maureira, Alejandro (57189731513); Zapata, Manuel (15830802000); Olave, Jorge (58973004100); Jeison, David (6507881259); Wong, Liey-Si (59199636300); Panico, Antonio (36740396200); Hernández, Pía (35229583600); Cisternas, Luis A. (6603665617); Rivas, Mariella (54950327800)","57189731513; 15830802000; 58973004100; 6507881259; 59199636300; 36740396200; 35229583600; 6603665617; 54950327800","MICP mediated by indigenous bacteria isolated from tailings for biocementation for reduction of wind erosion","2024","Frontiers in Bioengineering and Biotechnology","12","","1393334","","","13","10.3389/fbioe.2024.1393334","https://www.scopus.com/pages/publications/85197363534?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85197363534"
"Silva P.G.P.; Mussagy C.U.; Lima C.D.A.; Santos-Ebinuma V.C.; Burkert J.F.D.M.; Santos L.O.","Silva, Pedro Garcia Pereira (57218502098); Mussagy, Cassamo U. (57205156967); Lima, Caio de Azevedo (58003479400); Santos-Ebinuma, Valéria C. (55503896600); Burkert, Janaína Fernandes de Medeiros (6602284973); Santos, Lucielen Oliveira (37012443300)","57218502098; 57205156967; 58003479400; 55503896600; 6602284973; 37012443300","Sustainable approach to recover β-carotene and astaxanthin from Phaffia rhodozyma grown in a stirred-tank bioreactor under the influence of magnetic fields","2023","Bioresource Technology","390","","129906","","","19","10.1016/j.biortech.2023.129906","https://www.scopus.com/pages/publications/85175048257?origin=resultslist","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85175048257"
"Araya M.; Villarreal P.; Moyano T.; Santos A.R.O.; Díaz F.P.; Bustos-Jarufe A.; Urbina K.; del Pino J.E.; Groenewald M.; Gutiérrez R.A.; Rosa C.A.; Cubillos F.A.","Araya, Macarena (58785194600); Villarreal, Pablo (57515881500); Moyano, Tomás (55812730300); Santos, Ana R. O. (57199742385); Díaz, Francisca P. (57205852822); Bustos-Jarufe, Andrea (58784849900); Urbina, Kamila (57216797735); del Pino, Javier E. (58785719100); Groenewald, Marizeth (8678888900); Gutiérrez, Rodrigo A. (7201937337); Rosa, Carlos A. (55552784400); Cubillos, Francisco A. (6603422314)","58785194600; 57515881500; 55812730300; 57199742385; 57205852822; 58784849900; 57216797735; 58785719100; 8678888900; 7201937337; 55552784400; 6603422314","Nakazawaea atacamensis f.a., sp. nov. a novel nonconventional fermentative ascomycetous yeast species from the Atacama Desert","2024","Yeast","41","1-2","","52","63","2","10.1002/yea.3920","https://www.scopus.com/pages/publications/85180918523?origin=resultslist","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85180918523"
"Paz Á.; Crawford B.; Monfroy E.; Barrera-García J.; Peña Fritz Á.; Soto R.; Cisternas-Caneo F.; Yáñez A.","Paz, Álex (58782560700); Crawford, Broderick (23395875300); Monfroy, Eric (6701648878); Barrera-García, José (58843404200); Peña Fritz, Álvaro (56959863300); Soto, Ricardo (24403038600); Cisternas-Caneo, Felipe (57219988879); Yáñez, Andrés (59917894200)","58782560700; 23395875300; 6701648878; 58843404200; 56959863300; 24403038600; 57219988879; 59917894200","Machine Learning and Metaheuristics Approach for Individual Credit Risk Assessment: A Systematic Literature Review","2025","Biomimetics","10","5","326","","","6","10.3390/biomimetics10050326","https://www.scopus.com/pages/publications/105006710337?origin=resultslist","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105006710337"
"Duarte-Vidal L.; Herrera R.F.; Atencio E.; Muñoz-La Rivera F.","Duarte-Vidal, Luz (57327180500); Herrera, Rodrigo F. (57192660568); Atencio, Edison (57215433542); Muñoz-La Rivera, Felipe (57217534356)","57327180500; 57192660568; 57215433542; 57217534356","Interoperability of digital tools for the monitoring and control of construction projects","2021","Applied Sciences (Switzerland)","11","21","10370","","","31","10.3390/app112110370","https://www.scopus.com/pages/publications/85118724967?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85118724967"
"Farias F.O.; Muchanga F.J.; Mussagy C.U.","Farias, Fabiane O. (57194337358); Muchanga, Felismina J. (59959511400); Mussagy, Cassamo U. (57205156967)","57194337358; 59959511400; 57205156967","Potential of sweet cherry by-products: From agro-industrial residues to the sustainable recovery of bioactive compounds in a circular economy framework","2025","Food and Bioproducts Processing","153","","","173","184","3","10.1016/j.fbp.2025.06.013","https://www.scopus.com/pages/publications/105008930906?origin=resultslist","Review","Final","","Scopus","2-s2.0-105008930906"
"Araya-Santelices P.; Moraga P.; Atencio E.; Lozano-Galant F.; Lozano-Galant J.A.","Araya-Santelices, Pablo (59510131300); Moraga, Pedro (59510131400); Atencio, Edison (57215433542); Lozano-Galant, Fidel (58962397900); Lozano-Galant, José Antonio (36739467200)","59510131300; 59510131400; 57215433542; 58962397900; 36739467200","BIM-GIS-Based Approach for Quality Management Aligned with ISO 9001","2025","Applied Sciences (Switzerland)","15","11","6107","","","0","10.3390/app15116107","https://www.scopus.com/pages/publications/105007851469?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105007851469"
"Mussagy C.U.; Alvarado-Holtheuer C.N.; Passaes A.C.S.J.; Farias R.L.","Mussagy, Cassamo.U. (57205156967); Alvarado-Holtheuer, Cristobál N. (60204484900); Passaes, Anna C.S.J. (59564416900); Farias, Renan L. (59564934600)","57205156967; 60204484900; 59564416900; 59564934600","Solvatochromism and color modulation of carotenoids in bio-based solvents","2026","Dyes and Pigments","250","","113671","","","1","10.1016/j.dyepig.2026.113671","https://www.scopus.com/pages/publications/105030659384?origin=resultslist","Article","Final","","Scopus","2-s2.0-105030659384"
"Erbetta N.; Puebla G.; Day D.; Jennings M.; Loureiro A.; Green C.; Gallardo L.; Quiroz W.","Erbetta, Nayadet (59359854800); Puebla, Gonzalo (58534484500); Day, Dave (56942956800); Jennings, Morgan (57617915500); Loureiro, Agustin (58534121300); Green, Christopher (57221932927); Gallardo, Loverchio (58534300500); Quiroz, Waldo (8943807600)","59359854800; 58534484500; 56942956800; 57617915500; 58534121300; 57221932927; 58534300500; 8943807600","Direct determination of lithium in brine samples using handheld LIBS without sample treatment: sample introduction by venturi system","2024","Analytical Methods","16","43","","7311","7318","8","10.1039/d3ay02025h","https://www.scopus.com/pages/publications/85205933203?origin=resultslist","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85205933203"
"Szakács S.; Martínez E.O.; Koók L.; Santos G.M.; Alarcon J.T.; Jeison D.; Pientka Z.; Nemestóthy N.; Bélafi-Bakó K.; Bakonyi P.","Szakács, Szabolcs (57222870902); Martínez, Eduardo Ortega (59110052200); Koók, László (56717654500); Santos, Gabriela Medeiros (58955827800); Alarcon, Javiera Toledo (58955579500); Jeison, David (6507881259); Pientka, Zbynek (6603623524); Nemestóthy, Nándor (6506371540); Bélafi-Bakó, Katalin (55880404200); Bakonyi, Péter (36871443100)","57222870902; 59110052200; 56717654500; 58955827800; 58955579500; 6507881259; 6603623524; 6506371540; 55880404200; 36871443100","Biofouling-focused assessment of a novel, cellulose-based ionogel membrane applied in a microbial fuel cell","2024","Bioresource Technology Reports","26","","101817","","","5","10.1016/j.biteb.2024.101817","https://www.scopus.com/pages/publications/85188699078?origin=resultslist","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85188699078"
"López A.; Tapia A.; Seriani S.","López, Ariel (58872370200); Tapia, Anibal (59066038500); Seriani, Sebastian (56545753100)","58872370200; 59066038500; 56545753100","Analyzing Escalator Infrastructures: A Pilot Study in Santiago Metro","2023","Applied Sciences (Switzerland)","13","20","11117","","","4","10.3390/app132011117","https://www.scopus.com/pages/publications/85192362531?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85192362531"
"Rojas Catalán V.; Valín J.L.; Muñoz-La Rivera F.; Ortega J.; Norambuena N.; Ramirez E.; Galleguillos Ketterer C.I.","Rojas Catalán, Vicente (59986558700); Valín, José Luis (6603885305); Muñoz-La Rivera, Felipe (57217534356); Ortega, Julio (57216433157); Norambuena, Nicolás (59730545800); Ramirez, Emanuel (59730545900); Galleguillos Ketterer, Cristóbal Ignacio (59985518200)","59986558700; 6603885305; 57217534356; 57216433157; 59730545800; 59730545900; 59985518200","Virtual Reality and Digital Twins for Catastrophic Failure Prevention in Industry 4.0","2025","Applied Sciences (Switzerland)","15","13","7230","","","2","10.3390/app15137230","https://www.scopus.com/pages/publications/105010311102?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105010311102"
"Guerrero K.; Gallardo R.; González E.; Veliz F.; Conejeros R.; Gentina J.C.; Aroca G.","Guerrero, Karlo (23134789700); Gallardo, Roberto (55999234200); González, Ernesto (56856511800); Veliz, Fabián (57382042800); Conejeros, Raúl (35611393300); Gentina, Juan Carlos (7004106285); Aroca, Germán (6603177229)","23134789700; 55999234200; 56856511800; 57382042800; 35611393300; 7004106285; 6603177229","Butanol production by Clostridium acetobutylicum ATCC 824 using electro-fermentation in culture medium supplemented with butyrate and neutral red","2022","Journal of Chemical Technology and Biotechnology","97","6","","1526","1535","15","10.1002/jctb.7007","https://www.scopus.com/pages/publications/85121561788?origin=resultslist","Article","Final","","Scopus","2-s2.0-85121561788"
"Zúñiga H.; Vergara C.; Donoso-Bravo A.; Jeison D.","Zúñiga, Héctor (57214751518); Vergara, Christian (56994099500); Donoso-Bravo, Andrés (25723108900); Jeison, David (6507881259)","57214751518; 56994099500; 25723108900; 6507881259","Effect of delays on the response of microalgae when exposed to dynamic environmental conditions","2020","Processes","8","1","87","","","7","10.3390/pr8010087","https://www.scopus.com/pages/publications/85079030546?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85079030546"
"León F.; Rojas L.; Bazán V.; Martínez Y.; Peña A.; Garcia J.","León, Fabian (59919430700); Rojas, Luis (60263041200); Bazán, Vanesa (57520973300); Martínez, Yuniel (59919240900); Peña, Alvaro (56959863300); Garcia, José (7406129672)","59919430700; 60263041200; 57520973300; 59919240900; 56959863300; 7406129672","A Systematic Review of Copper Heap Leaching: Key Operational Variables, Green Reagents, and Sustainable Engineering Strategies","2025","Processes","13","5","1513","","","5","10.3390/pr13051513","https://www.scopus.com/pages/publications/105006745539?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105006745539"
"González V.; Giraldo R.; Leiva V.","González, Víctor (58315116500); Giraldo, Ramón (36007298900); Leiva, Víctor (22953630400)","58315116500; 36007298900; 22953630400","PLS1-MD: A partial least squares regression algorithm for solving missing data problems","2023","Chemometrics and Intelligent Laboratory Systems","240","","104876","","","6","10.1016/j.chemolab.2023.104876","https://www.scopus.com/pages/publications/85161972379?origin=resultslist","Article","Final","","Scopus","2-s2.0-85161972379"
"Seriani S.; Aprigliano V.; Peña A.; Gonzalez S.; Arredondo B.; Bastías I.; Bustos E.; Requesens J.; Lopez A.; Fujiyama T.","Seriani, Sebastian (56545753100); Aprigliano, Vicente (58106736100); Peña, Alvaro (56959863300); Gonzalez, Shirley (58871998400); Arredondo, Bernardo (59490057200); Bastías, Iván (59489845200); Bustos, Emilio (59490057300); Requesens, Jose (59175926900); Lopez, Ariel (58872370200); Fujiyama, Taku (26640412100)","56545753100; 58106736100; 56959863300; 58871998400; 59490057200; 59489845200; 59490057300; 59175926900; 58872370200; 26640412100","An Experimental Pilot Approach to Evaluate the Infrastructure Accessibility and Level of Service at Metro Station Platforms","2025","Applied Sciences (Switzerland)","15","3","1221","","","1","10.3390/app15031221","https://www.scopus.com/pages/publications/85217524242?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85217524242"
"Taborda M.I.; Catalan K.N.; Orellana N.; Bezjak D.; Enrione J.; Acevedo C.A.; Corrales T.P.","Taborda, María I. (58769895300); Catalan, Karina N. (57208834444); Orellana, Nicole (57201341543); Bezjak, Dragica (58487944500); Enrione, Javier (15829018400); Acevedo, Cristian A. (7004963806); Corrales, Tomas P. (54884299600)","58769895300; 57208834444; 57201341543; 58487944500; 15829018400; 7004963806; 54884299600","Micropatterned Nanofiber Scaffolds of Salmon Gelatin, Chitosan, and Poly(vinyl alcohol) for Muscle Tissue Engineering","2023","ACS Omega","8","50","","47883","47896","13","10.1021/acsomega.3c06436","https://www.scopus.com/pages/publications/85180115690?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85180115690"
"Valdez-Cruz N.A.; García-Hernández E.; Espitia C.; Cobos-Marín L.; Altamirano C.; Bando-Campos C.G.; Cofas-Vargas L.F.; Coronado-Aceves E.W.; González-Hernández R.A.; Hernández-Peralta P.; Juárez-López D.; Ortega-Portilla P.A.; Restrepo-Pineda S.; Zelada-Cordero P.; Trujillo-Roldán M.A.","Valdez-Cruz, Norma A. (6508138237); García-Hernández, Enrique (55993721900); Espitia, Clara (6701547642); Cobos-Marín, Laura (6504388990); Altamirano, Claudia (8332398700); Bando-Campos, Carlos G. (36127501100); Cofas-Vargas, Luis F. (57221527170); Coronado-Aceves, Enrique W. (55935795900); González-Hernández, Ricardo A. (57191199991); Hernández-Peralta, Pablo (56487965100); Juárez-López, Daniel (57205469399); Ortega-Portilla, Paola A. (57192027883); Restrepo-Pineda, Sara (57195201600); Zelada-Cordero, Patricio (57223096382); Trujillo-Roldán, Mauricio A. (56000813300)","6508138237; 55993721900; 6701547642; 6504388990; 8332398700; 36127501100; 57221527170; 55935795900; 57191199991; 56487965100; 57205469399; 57192027883; 57195201600; 57223096382; 56000813300","Integrative overview of antibodies against SARS-CoV-2 and their possible applications in COVID-19 prophylaxis and treatment","2021","Microbial Cell Factories","20","1","88","","","41","10.1186/s12934-021-01576-5","https://www.scopus.com/pages/publications/85104765543?origin=resultslist","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85104765543"
"Durán O.; Aguilar J.; Capaldo A.; Arata A.","Durán, Orlando (23396493200); Aguilar, Javier (57220004518); Capaldo, Andrea (57200503468); Arata, Adolfo (55575369700)","23396493200; 57220004518; 57200503468; 55575369700","Fleet resilience: evaluating maintenance strategies in critical equipment","2021","Applied Sciences (Switzerland)","11","1","38","1","17","13","10.3390/app11010038","https://www.scopus.com/pages/publications/85098654956?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85098654956"
