"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Viveros P.; Pantoja N.C.; Kristjanpoller F.; Mena R.","Viveros, Pablo (55234845600); Pantoja, Nicolás Cárdenas (57242489000); Kristjanpoller, Fredy (55227316300); Mena, Rodrigo (55575303800)","55234845600; 57242489000; 55227316300; 55575303800","Reportability Tool Design: Assessing Grouping Schemes for Strategic Decision Making in Maintenance Planning from a Stochastic Perspective","2022","Applied Sciences (Switzerland)","12","11","5386","","","2","10.3390/app12115386","https://www.scopus.com/pages/publications/85131560648?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85131560648"
"Mohammadnejad S.; Mohammadi M.R.; Ghartavol H.M.; Askari M.","Mohammadnejad, S. (57201444374); Mohammadi, M. Reza (7006407516); Ghartavol, H. Mokarami (57191825191); Askari, M. (6701646460)","57201444374; 7006407516; 57191825191; 6701646460","Lithium-functionalized graphene oxide with a low load of Pt as an efficient counter electrode for dye-sensitized solar cells","2024","Journal of Applied Electrochemistry","54","2","","275","287","6","10.1007/s10800-023-01967-z","https://www.scopus.com/pages/publications/85169589635?origin=resultslist","Article","Final","All Open Access","Scopus","2-s2.0-85169589635"
"Orellana-Saez M.; Gutierrez-Urrutia I.; Rodriguez-Oyarzo F.; Cordero-Jorquera B.; Carvajal A.; Castro-Nallar E.; Saldias C.; Hernandez-Vargas E.A.; Rivero-Buceta V.; Zacconi F.C.; Poblete-Castro I.","Orellana-Saez, Matias (57208862589); Gutierrez-Urrutia, Izabook (57201923767); Rodriguez-Oyarzo, Fabian (60164615700); Cordero-Jorquera, Benjamin (60164615800); Carvajal, Andrea (52063234100); Castro-Nallar, Eduardo (54411924800); Saldias, Cesar (26429986800); Hernandez-Vargas, Esteban A. (12038776500); Rivero-Buceta, Virginia (57218627585); Zacconi, Flavia C. (33667991400); Poblete-Castro, Ignacio (54973889700)","57208862589; 57201923767; 60164615700; 60164615800; 52063234100; 54411924800; 26429986800; 12038776500; 57218627585; 33667991400; 54973889700","Sustainable Open Production of Short–Medium-Chain Length Polyhydroxyalkanoates from Crude Glycerol in Batch and Fed-Batch Bioreactors by Pseudomonas frigusceleri MPC6","2025","ACS Sustainable Chemistry and Engineering","13","43","","18448","18461","1","10.1021/acssuschemeng.5c03946","https://www.scopus.com/pages/publications/105020376007?origin=resultslist","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-105020376007"
"Aravena R.I.; del Valle J.M.; de la Fuente J.C.","Aravena, Raúl I. (57218526186); del Valle, José M. (7005396861); de la Fuente, Juan C. (8648287000)","57218526186; 7005396861; 8648287000","Supercritical CO2 extraction of aqueous suspensions of disrupted Haematococcus pluvialis cysts","2022","Journal of Supercritical Fluids","181","","105392","","","7","10.1016/j.supflu.2021.105392","https://www.scopus.com/pages/publications/85120498312?origin=resultslist","Article","Final","","Scopus","2-s2.0-85120498312"
"Duran M.I.; González C.; Acosta A.; Olea A.F.; Díaz K.; Espinoza L.","Duran, María Isabel (57193555607); González, Cesar (57210538317); Acosta, Alison (57193557427); Olea, Andrés F. (6603911583); Díaz, Katy (56049836400); Espinoza, Luis (7103098526)","57193555607; 57210538317; 57193557427; 6603911583; 56049836400; 7103098526","Synthesis of five known brassinosteroid analogs from hyodeoxycholic acid and their activities as plant-growth regulators","2017","International Journal of Molecular Sciences","18","3","516","","","22","10.3390/ijms18030516","https://www.scopus.com/pages/publications/85014827888?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85014827888"
"Ahmed M.A.; Kim Y.-C.","Ahmed, Mohamed A. (57211429785); Kim, Young-Chon (8917739800)","57211429785; 8917739800","Energy trading with electric vehicles in smart campus parking lots","2018","Applied Sciences (Switzerland)","8","10","1749","","","29","10.3390/app8101749","https://www.scopus.com/pages/publications/85054079355?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85054079355"
"Pinto P.E.; Verdugo I.; Littin M.; Severino G.; Cruz J.J.; Escudero F.; Demarco R.; Fuentes A.","Pinto, Pablo E. (57216417316); Verdugo, Ignacio (57217955968); Littin, Mijail (58550141200); Severino, Gonzalo (55911944000); Cruz, Juan J. (58221978600); Escudero, Felipe (57021488500); Demarco, Rodrigo (42361029000); Fuentes, Andrés (8725383200)","57216417316; 57217955968; 58550141200; 55911944000; 58221978600; 57021488500; 42361029000; 8725383200","Soot propensity of Eucalyptus globulus laminar flames at different coflow indices","2026","Fuel","415","","138357","","","0","10.1016/j.fuel.2026.138357","https://www.scopus.com/pages/publications/105027870664?origin=resultslist","Article","Final","","Scopus","2-s2.0-105027870664"
"Grant L.N.; Krzystek J.; Pinter B.; Telser J.; Grützmacher H.; Mindiola D.J.","Grant, Lauren N. (56943040900); Krzystek, J. (24425373800); Pinter, Balazs (57193426092); Telser, Joshua (7004435585); Grützmacher, Hansjörg (7006612159); Mindiola, Daniel J. (6701799019)","56943040900; 24425373800; 57193426092; 7004435585; 7006612159; 6701799019","Finding a soft spot for vanadium: A P-bound OCP ligand","2019","Chemical Communications","55","42","","5966","5969","25","10.1039/c9cc01500k","https://www.scopus.com/pages/publications/85065976310?origin=resultslist","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85065976310"
"Cordero-Jorquera B.; Gutierrez-Urrutia I.; Guerra-Arredondo S.; Orellana-Saez M.; Fuentes I.; Jofre-Dupre P.; Lebrero R.; Rivero-Buceta V.; Carvajal A.; Poblete-Castro I.","Cordero-Jorquera, Benjamin (60164615800); Gutierrez-Urrutia, Izabook (57201923767); Guerra-Arredondo, Silvana (60560793700); Orellana-Saez, Matias (57208862589); Fuentes, Ismael (57212081477); Jofre-Dupre, Pablo (59175471600); Lebrero, Raquel (36134644700); Rivero-Buceta, Virginia (57218627585); Carvajal, Andrea (52063234100); Poblete-Castro, Ignacio (54973889700)","60164615800; 57201923767; 60560793700; 57208862589; 57212081477; 59175471600; 36134644700; 57218627585; 52063234100; 54973889700","Poly(3-hydroxybutyrate) production from swine wastewater and waste vegetable oil by Cupriavidus necator in nonsterile bioreactors","2026","Bioresource Technology","451","","134554","","","0","10.1016/j.biortech.2026.134554","https://www.scopus.com/pages/publications/105034889896?origin=resultslist","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-105034889896"
"Brito D.; Gómez R.; Carvajal G.; Reyes-Chamorro L.; Ramírez G.","Brito, Diego (58030347500); Gómez, René (57146229200); Carvajal, Gonzalo (14824758100); Reyes-Chamorro, Lorenzo (56374774600); Ramírez, Guillermo (57195339923)","58030347500; 57146229200; 14824758100; 56374774600; 57195339923","Identification of Impact Frequency for Down-the-Hole Drills Using Motor Current Signature Analysis","2023","Applied Sciences (Switzerland)","13","8","4650","","","3","10.3390/app13084650","https://www.scopus.com/pages/publications/85156172295?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85156172295"
"Ferrada P.; Marzo A.; Ferrández M.R.; Reina E.R.; Ivorra B.; Correa-Puerta J.; Campo V.D.","Ferrada, Pablo (36703939600); Marzo, Aitor (36704736200); Ferrández, Miriam Ruiz (57201429990); Reina, Emilio Ruiz (57946964900); Ivorra, Benjamin (58843082200); Correa-Puerta, Jonathan (56162308100); Campo, Valeria del (35304707500)","36703939600; 36704736200; 57201429990; 57946964900; 58843082200; 56162308100; 35304707500","Optimization of N-PERT Solar Cell under Atacama Desert Solar Spectrum","2022","Nanomaterials","12","20","3554","","","6","10.3390/nano12203554","https://www.scopus.com/pages/publications/85140930975?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85140930975"
"Orellana F.; Rivera M.; Benítez M.; Belmonte K.; Vinnett L.","Orellana, Francisca (57903787800); Rivera, Marcelo (58946707100); Benítez, Matías (58945960300); Belmonte, Karyn (58360238400); Vinnett, Luis (36905627300)","57903787800; 58946707100; 58945960300; 58360238400; 36905627300","On the selection of the coarsest size class in flotation rate characterizations","2023","Physicochemical Problems of Mineral Processing","59","5","176950","","","0","10.37190/PPMP/176950","https://www.scopus.com/pages/publications/85188168837?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85188168837"
"Rivera J.I.; Ebensperger F.; Valenzuela F.; Escandar L.; Reszka P.; Fuentes A.","Rivera, José Ignacio (57214812189); Ebensperger, Fernando (58000015400); Valenzuela, Francisco (57434817000); Escandar, Leonardo (57999802900); Reszka, Pedro (23098198000); Fuentes, Andrés (8725383200)","57214812189; 58000015400; 57434817000; 57999802900; 23098198000; 8725383200","Understanding the role of fire retardants on the discontinuous ignition of wildland fuels","2023","Proceedings of the Combustion Institute","39","3","","3775","3783","7","10.1016/j.proci.2022.09.067","https://www.scopus.com/pages/publications/85143739613?origin=resultslist","Article","Final","","Scopus","2-s2.0-85143739613"
"Guerrero K.; Gallardo R.; González E.; Veliz F.; Conejeros R.; Gentina J.C.; Aroca G.","Guerrero, Karlo (23134789700); Gallardo, Roberto (55999234200); González, Ernesto (56856511800); Veliz, Fabián (57382042800); Conejeros, Raúl (35611393300); Gentina, Juan Carlos (7004106285); Aroca, Germán (6603177229)","23134789700; 55999234200; 56856511800; 57382042800; 35611393300; 7004106285; 6603177229","Butanol production by Clostridium acetobutylicum ATCC 824 using electro-fermentation in culture medium supplemented with butyrate and neutral red","2022","Journal of Chemical Technology and Biotechnology","97","6","","1526","1535","15","10.1002/jctb.7007","https://www.scopus.com/pages/publications/85121561788?origin=resultslist","Article","Final","","Scopus","2-s2.0-85121561788"
"Cirera A.; Vourkas I.; Rubio A.; Perez M.","Cirera, Albert (8432064600); Vourkas, Ioannis (35173992700); Rubio, Antonio (55910353000); Perez, Marcelo (7403043717)","8432064600; 35173992700; 55910353000; 7403043717","Stochastic Resonance Exploration in Current-driven ReRAM Devices","2022","Proceedings of the IEEE Conference on Nanotechnology","2022-July","","","543","546","7","10.1109/NANO54668.2022.9928748","https://www.scopus.com/pages/publications/85142456577?origin=resultslist","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85142456577"
"Otero M.; Lea-Carnall C.; Prado P.; Escobar M.-J.; El-Deredy W.","Otero, Monica (57205191839); Lea-Carnall, Caroline (57151401000); Prado, Pavel (11240325600); Escobar, Maria-Jose (24437696600); El-Deredy, Wael (6603616278)","57205191839; 57151401000; 11240325600; 24437696600; 6603616278","Modelling neural entrainment and its persistence: influence of frequency of stimulation and phase at the stimulus offset","2022","Biomedical Physics and Engineering Express","8","4","045014","","","11","10.1088/2057-1976/ac605a","https://www.scopus.com/pages/publications/85133144208?origin=resultslist","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85133144208"
"Dolado Fernández J.; Eloy-García J.; Arnaltes Gómez S.; Kouro S.; Renaudineau H.; Rodríguez Amenedo J.L.","Dolado Fernández, Juan (58107272200); Eloy-García, Joaquín (37664770800); Arnaltes Gómez, Santiago (22940466300); Kouro, Samir (55897205100); Renaudineau, Hugues (48761935200); Rodríguez Amenedo, José Luis (9333506100)","58107272200; 37664770800; 22940466300; 55897205100; 48761935200; 9333506100","Virtual Flux Control Methods for Grid-Forming Converters: A Four-Method Comparison","2025","Applied Sciences (Switzerland)","15","9","5157","","","1","10.3390/app15095157","https://www.scopus.com/pages/publications/105004908873?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105004908873"
"Cepeda F.; Nobakht A.; Verdugo I.; Fuentes A.; Dworkin S.B.; Karataş A.E.","Cepeda, Francisco (57193537729); Nobakht, Aryan (59510840500); Verdugo, Ignacio (57217955968); Fuentes, Andrés (8725383200); Dworkin, Seth B. (13004256700); Karataş, Ahmet E. (36486796500)","57193537729; 59510840500; 57217955968; 8725383200; 13004256700; 36486796500","The effect of pressure up to 6 atm over soot maturity in laminar ethylene flames","2025","Combustion and Flame","274","","113977","","","5","10.1016/j.combustflame.2025.113977","https://www.scopus.com/pages/publications/85214794073?origin=resultslist","Article","Final","","Scopus","2-s2.0-85214794073"
"Nagarajan P.; Cole I.S.; Kuznetsov A.; Manickam S.","Nagarajan, Palaniappan (56806734800); Cole, Ivan S. (7006232330); Kuznetsov, Aleksey (57192936699); Manickam, Sivakumar (45661701600)","56806734800; 7006232330; 57192936699; 45661701600","Facile synthesis of Tb-decorated graphene oxide: Electrochemical stability, hydrogen storage, and corrosion inhibition of Mg AZ13 alloy in 3.5% NaCl medium","2020","RSC Advances","11","2","","662","670","5","10.1039/d0ra08766a","https://www.scopus.com/pages/publications/85099393555?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85099393555"
"Arshad A.A.; Ramirez C.; Colicigno F.; Marra F.","Arshad, Ahmad Adeel (60023229700); Ramirez, Cristian (36870781000); Colicigno, Francesca (60145850100); Marra, Francesco (7005436761)","60023229700; 36870781000; 60145850100; 7005436761","Easy Digital Control of Refractance Window and Microwave Heating Drying for Sustainable Valorization of Orange Residuals","2025","Chemical Engineering Transactions ","118","","","13","18","0","","https://www.scopus.com/pages/publications/105019090153?origin=resultslist","Article","Final","","Scopus","2-s2.0-105019090153"
"Taborda M.I.; Catalan K.N.; Orellana N.; Bezjak D.; Enrione J.; Acevedo C.A.; Corrales T.P.","Taborda, María I. (58769895300); Catalan, Karina N. (57208834444); Orellana, Nicole (57201341543); Bezjak, Dragica (58487944500); Enrione, Javier (15829018400); Acevedo, Cristian A. (7004963806); Corrales, Tomas P. (54884299600)","58769895300; 57208834444; 57201341543; 58487944500; 15829018400; 7004963806; 54884299600","Micropatterned Nanofiber Scaffolds of Salmon Gelatin, Chitosan, and Poly(vinyl alcohol) for Muscle Tissue Engineering","2023","ACS Omega","8","50","","47883","47896","13","10.1021/acsomega.3c06436","https://www.scopus.com/pages/publications/85180115690?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85180115690"
"Figueroa H.; Aristizabal J.; Reinoso-Guerra E.; Arce B.; Vargas-Straube M.J.; Gentil D.; Ramírez C.; Cordero J.; Barrera N.P.; Parra C.","Figueroa, Helen (58749769600); Aristizabal, Juliet (55326069100); Reinoso-Guerra, Elías (57222905786); Arce, Bárbara (57218529042); Vargas-Straube, María José (37125291400); Gentil, Dana (57199049148); Ramírez, Cristian (36870781000); Cordero, José (58283324200); Barrera, Nelson P. (8885141600); Parra, Carolina (23980927900)","58749769600; 55326069100; 57222905786; 57218529042; 37125291400; 57199049148; 36870781000; 58283324200; 8885141600; 23980927900","Fractional Factorial Design to Evaluate the Synthesis and Electrochemical Transfer Parameters of h-BN Coatings","2023","Nanomaterials","13","23","2992","","","3","10.3390/nano13232992","https://www.scopus.com/pages/publications/85178956237?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85178956237"
